field_check_id,session_id,session_order,within_session_order,global_review_order,field_order,entity_id,entity_type,display_name,entity_file,field_name,field_value_json,field_value_preview,verification_prompt,decision_input_path,review_decision,needs_llm,generated_by
field_check_field_path_attributes_008_used_for,review_session_003,3,4,24,8,field_path_attributes,DataField,path_attributes,entities/data_fields.jsonl,used_for,"[""route interpretation"", ""path comparison"", ""policy signal extraction""]","[""route interpretation"", ""path comparison"", ""policy signal extraction""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_peeringdb_001_category,review_session_003,3,5,25,1,datasource_peeringdb,DataSource,PeeringDB,entities/data_sources.jsonl,category,"""Interconnection database""","""Interconnection database""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_peeringdb_002_data_objects,review_session_003,3,5,25,2,datasource_peeringdb,DataSource,PeeringDB,entities/data_sources.jsonl,data_objects,"[""network records"", ""IX records"", ""facility records"", ""peering metadata""]","[""network records"", ""IX records"", ""facility records"", ""peering metadata""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_peeringdb_003_description,review_session_003,3,5,25,3,datasource_peeringdb,DataSource,PeeringDB,entities/data_sources.jsonl,description,"""PeeringDB provides network, facility, exchange, and interconnection metadata that can help interpret where and how networks peer.""","""PeeringDB provides network, facility, exchange, and interconnection metadata that can help interpret where and how networks peer.""",核对该文字字段是否能在来源或摘录中找到直接支撑；不能直接确认时不要批准。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_peeringdb_004_limitations,review_session_003,3,5,25,4,datasource_peeringdb,DataSource,PeeringDB,entities/data_sources.jsonl,limitations,"[""PeeringDB is user-maintained and may be stale or incomplete."", ""It does not prove actual BGP path selection or private interconnection policy."", ""The collected OpenAPI schema describes the API surface but does not prove data freshness or operational policy.""]","[""PeeringDB is user-maintained and may be stale or incomplete."", ""It does not prove actual BGP path selection or private interconnection policy."", ""The collected OpenAPI schema describes the API surface but does not prove data freshness ...",核对该限制或误报边界是否被来源直接支持；需要归纳判断时标记 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_peeringdb_005_name,review_session_003,3,5,25,5,datasource_peeringdb,DataSource,PeeringDB,entities/data_sources.jsonl,name,"""PeeringDB""","""PeeringDB""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_peeringdb_006_related_tools,review_session_003,3,5,25,6,datasource_peeringdb,DataSource,PeeringDB,entities/data_sources.jsonl,related_tools,"[""PeeringDB API""]","[""PeeringDB API""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_peeringdb_007_source_refs,review_session_003,3,5,25,7,datasource_peeringdb,DataSource,PeeringDB,entities/data_sources.jsonl,source_refs,"[""peeringdb_api_docs""]","[""peeringdb_api_docs""]",核对 source_refs 是否都是当前实体字段的直接或必要来源；缺少直接证据时保持 pending 或标记 needs_source。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_peeringdb_008_suitable_for,review_session_003,3,5,25,8,datasource_peeringdb,DataSource,PeeringDB,entities/data_sources.jsonl,suitable_for,"[""interconnection context"", ""peer and IX metadata"", ""supporting evidence for route collector and peering interpretation""]","[""interconnection context"", ""peer and IX metadata"", ""supporting evidence for route collector and peering interpretation""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_peeringdb_009_time_granularity,review_session_003,3,5,25,9,datasource_peeringdb,DataSource,PeeringDB,entities/data_sources.jsonl,time_granularity,"{""api"": ""current user-maintained database state""}","{""api"": ""current user-maintained database state""}",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_ripestat_001_category,review_session_003,3,6,26,1,datasource_ripestat,DataSource,RIPEstat Data API,entities/data_sources.jsonl,category,"""Internet resource API""","""Internet resource API""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_ripestat_002_data_objects,review_session_003,3,6,26,2,datasource_ripestat,DataSource,RIPEstat Data API,entities/data_sources.jsonl,data_objects,"[""RPKI validation"", ""RPKI history"", ""RIS peers"", ""routing status"", ""prefix and ASN resource views""]","[""RPKI validation"", ""RPKI history"", ""RIS peers"", ""routing status"", ""prefix and ASN resource views""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_ripestat_003_description,review_session_003,3,6,26,3,datasource_ripestat,DataSource,RIPEstat Data API,entities/data_sources.jsonl,description,"""RIPEstat Data API exposes RIPE NCC Internet resource data, including endpoints relevant to BGP visibility, prefix/origin context, RPKI validation, and routing history.""","""RIPEstat Data API exposes RIPE NCC Internet resource data, including endpoints relevant to BGP visibility, prefix/origin context, RPKI validation, and routing history.""",核对该文字字段是否能在来源或摘录中找到直接支撑；不能直接确认时不要批准。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_ripestat_004_limitations,review_session_003,3,6,26,4,datasource_ripestat,DataSource,RIPEstat Data API,entities/data_sources.jsonl,limitations,"[""RIPEstat endpoints have endpoint-specific methodology and coverage."", ""API-derived results should retain query parameters and timestamps."", ""RIPEstat is auxiliary evidence and should be cross-checked with raw BGP collector data for events.""]","[""RIPEstat endpoints have endpoint-specific methodology and coverage."", ""API-derived results should retain query parameters and timestamps."", ""RIPEstat is auxiliary evidence and should be cross-checked with raw BGP collector data for eve...",核对该限制或误报边界是否被来源直接支持；需要归纳判断时标记 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_ripestat_005_name,review_session_003,3,6,26,5,datasource_ripestat,DataSource,RIPEstat Data API,entities/data_sources.jsonl,name,"""RIPEstat Data API""","""RIPEstat Data API""",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_ripestat_006_related_tools,review_session_003,3,6,26,6,datasource_ripestat,DataSource,RIPEstat Data API,entities/data_sources.jsonl,related_tools,"[""RIPE RIS"", ""RIPE Database""]","[""RIPE RIS"", ""RIPE Database""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_ripestat_007_source_refs,review_session_003,3,6,26,7,datasource_ripestat,DataSource,RIPEstat Data API,entities/data_sources.jsonl,source_refs,"[""ripestat_api_docs"", ""ripe_ris_docs""]","[""ripestat_api_docs"", ""ripe_ris_docs""]",核对 source_refs 是否都是当前实体字段的直接或必要来源；缺少直接证据时保持 pending 或标记 needs_source。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_ripestat_008_suitable_for,review_session_003,3,6,26,8,datasource_ripestat,DataSource,RIPEstat Data API,entities/data_sources.jsonl,suitable_for,"[""RPKI validation lookup"", ""prefix and ASN context"", ""routing history checks"", ""auxiliary evidence for incident review""]","[""RPKI validation lookup"", ""prefix and ASN context"", ""routing history checks"", ""auxiliary evidence for incident review""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_datasource_ripestat_009_time_granularity,review_session_003,3,6,26,9,datasource_ripestat,DataSource,RIPEstat Data API,entities/data_sources.jsonl,time_granularity,"{""api"": ""endpoint-specific current or historical query windows""}","{""api"": ""endpoint-specific current or historical query windows""}",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_field_routeviews_endpoint_001_belongs_to,review_session_003,3,7,27,1,field_routeviews_endpoint,DataField,routeviews_endpoint,entities/data_fields.jsonl,belongs_to,"[""RouteViews API""]","[""RouteViews API""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
field_check_field_routeviews_endpoint_002_common_errors,review_session_003,3,7,27,2,field_routeviews_endpoint,DataField,routeviews_endpoint,entities/data_fields.jsonl,common_errors,"[""Citing RouteViews API output without endpoint and query parameters.""]","[""Citing RouteViews API output without endpoint and query parameters.""]",核对该字段值是否被来源路径和摘录直接支持；需要解释或归纳时记录为 needs_semantic_review。,review_inputs/human_review_decisions.csv,unreviewed,False,scripts/build_human_review_field_checklist.py
